Survey,Date,Reef,Method,Drop/Transect,Depth,Habitat,Species,MaxN,T_ID,Soak time
Oct_21,5/11/2021,Ashmore,BRUV,D23,30,lagoon,Plectropomus laevis,1,Oct_21_44505_Ashmore_BRUV_D23,1:00:00
Oct_21,5/11/2021,Ashmore,BRUV,D23,30,lagoon,Plectropomus leopardus,1,Oct_21_44505_Ashmore_BRUV_D23,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Acanthurus blochii,4,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Acanthurus olivaceus,9,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Naso brevirostris,4,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Naso caesius,21,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Balistoides conspicillum,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Carangoides fulvoguttatus,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Caranx melampygus,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Elagatis bipinnulata,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Carcharhinus amblyrhynchos,6,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Triaenodon obesus,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Chaetodon mertensii,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Gymnocranius euanus,4,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Lethrinus miniatus,4,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Lethrinus semicinctus,20,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Aprion virescens,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Lutjanus bohar,3,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Lutjanus sebae,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Pomacanthus imperator,1,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Variola louti,3,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D1,35,outer_reef,Siganus argenteus,4,Feb_21_44240_Chilcott_BRUV_D1,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Naso brachycentron,2,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Balistoides viridescens,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Carangoides orthogrammus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Caranx ignobilis,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Caranx melampygus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Carcharhinus albimarginatus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Carcharhinus amblyrhynchos,3,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Triaenodon obesus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Cheilinus undulatus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Choerodon jordani,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Hologymnosus longipes,6,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Gymnocranius euanus,4,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Lethrinus miniatus,2,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Lethrinus olivaceus,1,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Lethrinus rubrioperculatus,4,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Lethrinus semicinctus,11,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Lutjanus bohar,3,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Plectropomus leopardus,2,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D2,44,outer_reef,Siganus argenteus,7,Feb_21_44240_Chilcott_BRUV_D2,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Abalistes filamentosus,1,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Decapterus macarellus,2,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Carcharhinus albimarginatus,1,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Choerodon jordani,1,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Oxycheilinus nigromarginatus,3,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Pseudojuloides cerasinus,1,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Gymnocranius euanus,5,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Lethrinus miniatus,2,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Lethrinus rubrioperculatus,16,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Aprion virescens,1,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D3,50,outer_reef,Mulloidichthys pfluegeri,2,Feb_21_44240_Chilcott_BRUV_D3,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Naso annulatus,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Pseudobalistes flavimarginatus,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Carcharhinus albimarginatus,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Triaenodon obesus,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Hologymnosus longipes,2,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Gymnocranius euanus,10,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Lethrinus miniatus,3,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Lethrinus rubrioperculatus,11,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Lethrinus semicinctus,3,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Aprion virescens,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Mulloidichthys pfluegeri,1,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D4,49,outer_reef,Siganus argenteus,5,Feb_21_44240_Chilcott_BRUV_D4,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Acanthurus nigrofuscus,3,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Ctenochaetus striatus,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Balistoides conspicillum,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pseudobalistes flavimarginatus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Caranx melampygus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Selar crumenophthalmus,62,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Chaetodon kleinii,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Chaetodon mertensii,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Chaetodon pelewensis,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Chaetodon unimaculatus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Choerodon jordani,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Cirrhilabrus lineatus,5,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Labroides dimidiatus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Labropsis australis,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Oxycheilinus nigromarginatus,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pseudocheilinus evanidus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pseudojuloides cerasinus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pteragogus cryptus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Gymnocranius euanus,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Lethrinus semicinctus,5,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Aprion virescens,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Lutjanus bohar,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pervagor alternans,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Parupeneus multifasciatus,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Parupeneus pleurostigma,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pentapodus aureofasciatus,40,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Centropyge bicolor,1,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Centropyge bispinosa,3,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Centropyge heraldi,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Genicanthus watanabei,7,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Pomacentrus vaiuli,3,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,13/2/2021,Chilcott,BRUV,D5,34,outer_reef,Scarus longipinnis,2,Feb_21_44240_Chilcott_BRUV_D5,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D1,61,outer_reef,Carangoides ferdau,1,Feb_21_44245_Flinders_BRUV_D1,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D1,61,outer_reef,Carcharhinus albimarginatus,1,Feb_21_44245_Flinders_BRUV_D1,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D1,61,outer_reef,Lethrinus rubrioperculatus,2,Feb_21_44245_Flinders_BRUV_D1,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D1,61,outer_reef,Mulloidichthys pfluegeri,7,Feb_21_44245_Flinders_BRUV_D1,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D1,61,outer_reef,Gymnosarda unicolor,1,Feb_21_44245_Flinders_BRUV_D1,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Acanthurus dussumieri,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Ctenochaetus striatus,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Carcharhinus amblyrhynchos,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Chaetodon kleinii,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Anampses neoguinaicus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Cheilinus undulatus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Cirrhilabrus lineatus,3,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Cirrhilabrus punctatus,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Halichoeres biocellatus,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Labropsis australis,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Oxycheilinus nigromarginatus,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Oxycheilinus orientalis,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Oxycheilinus unifasciatus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pseudocheilinus evanidus,3,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pseudocoris yamashiroi,8,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Gymnocranius euanus,4,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Lutjanus bohar,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Parupeneus multifasciatus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Parupeneus pleurostigma,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Gymnothorax javanicus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Centropyge bicolor,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Centropyge heraldi,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Genicanthus watanabei,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Acanthochromis polyacanthus,23,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Chromis lepidolepis,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Chromis ternatensis,4,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Dascyllus reticulatus,2,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pomacentrus moluccensis,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pomacentrus nagasakiensis,3,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pomacentrus nigromarginatus,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Pomacentrus vaiuli,4,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Scarus longipinnis,6,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Cephalopholis spiloparaea,3,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,18/2/2021,Flinders,BRUV,D2,35,channel,Plectropomus laevis,1,Feb_21_44245_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Naso brevirostris,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Naso tonganus,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Balistoides viridescens,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Pseudobalistes flavimarginatus,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Sufflamen chrysopterum,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Sufflamen fraenatum,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Carcharhinus amblyrhynchos,3,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Triaenodon obesus,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Neotrygon kuhlii,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Echeneis naucrates,2,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Cirrhilabrus lineatus,7,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Oxycheilinus nigromarginatus,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Gymnocranius euanus,4,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Lethrinus erythracanthus,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Lutjanus bohar,3,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Mulloidichthys pfluegeri,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Parupeneus multifasciatus,3,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Parupeneus pleurostigma,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Pomacanthus imperator,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Pomacentrus vaiuli,5,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Gymnosarda unicolor,1,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D1,43,inner_reef,Plectropomus leopardus,2,Feb_21_44243_Flinders_BRUV_D1,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Acanthurus dussumieri,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Naso vlamingii,3,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Sufflamen fraenatum,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Carangoides oblongus,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Caranx melampygus,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Carcharhinus amblyrhynchos,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Triaenodon obesus,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Heniochus singularius,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Cheilinus undulatus,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Gymnocranius euanus,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Lethrinus erythracanthus,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Lethrinus olivaceus,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Monotaxis grandoculis,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Lutjanus bohar,3,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Macolor niger,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Plectropomus leopardus,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Variola louti,1,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Siganus argenteus,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Siganus argenteus.woodlandi,4,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D2,36,inner_reef,Siganus woodlandi,2,Feb_21_44243_Flinders_BRUV_D2,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Balistoides conspicillum,2,Feb_21_44243_Flinders_BRUV_D3,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Sufflamen chrysopterum,2,Feb_21_44243_Flinders_BRUV_D3,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Caranx melampygus,1,Feb_21_44243_Flinders_BRUV_D3,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Carcharhinus amblyrhynchos,2,Feb_21_44243_Flinders_BRUV_D3,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Echeneis naucrates,1,Feb_21_44243_Flinders_BRUV_D3,1:00:00
Feb_21,16/2/2021,Flinders,BRUV,D3,47,inner_reef,Choerodon jordani,3,Feb_21_44243_Flinders_BRUV_D3,1:00:00
